id,season_name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,prev_total_points,prev_minutes,prev_goals_scored,prev_assists,prev_clean_sheets,prev_goals_conceded,prev_own_goals,prev_penalties_saved,prev_penalties_missed,prev_yellow_cards,prev_red_cards,prev_saves,prev_bonus,prev_bps,prev_influence,prev_creativity,prev_threat,prev_ict_index,prev_expected_goals,prev_expected_assists,prev_expected_goal_involvements,avg2_total_points,avg2_goals_scored,avg2_assists,avg2_minutes,avg2_clean_sheets,avg2_saves,avg2_goals_conceded,seasons_played,full_name,position,team_name
245,2021/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,102.0,7.5,4.5,1898.0,7.5,0.0,32.5,0,Tyler Dibling,Midfielder,Everton
245,2024/25,68,1863,2,2,3,50,0,0,0,6,0,0,4,247,261.0,344.5,264.0,87.0,2.6,1.47,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,10.0,5.0,2109.0,7.0,0.0,37.0,1,Tyler Dibling,Midfielder,Everton
245,2025/26,18,349,0,0,2,2,0,0,0,2,0,0,0,49,46.0,61.0,32.0,13.6,0.2,0.14,0.34,68.0,1863.0,2.0,2.0,3.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,247.0,261.0,344.5,264.0,87.0,2.6,1.47,4.07,,,,,,,,2,Tyler Dibling,Midfielder,Everton
246,2025/26,36,675,1,1,2,13,0,0,0,0,0,0,2,98,113.0,87.4,62.0,26.3,0.67,0.35,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Merlin Röhl,Midfielder,Everton
248,2023/24,50,943,3,0,2,20,0,0,1,2,0,0,3,105,158.8,139.6,425.0,71.3,6.46,0.3,6.76,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,22.0,0.0,0.0,1.0,0,Norberto Bercique Gomes Betuncal,Forward,Everton
248,2024/25,87,1521,8,0,4,24,0,0,0,2,0,0,11,295,373.2,163.9,666.0,119.5,7.89,0.44,8.33,50.0,943.0,3.0,0.0,2.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,105.0,158.8,139.6,425.0,71.3,6.46,0.3,6.76,33.0,3.0,1.0,482.0,3.0,0.0,6.5,1,Norberto Bercique Gomes Betuncal,Forward,Everton
248,2025/26,104,1551,9,1,5,19,0,0,0,3,0,0,15,343,445.8,159.8,655.0,124.5,8.9,0.23,9.13,87.0,1521.0,8.0,0.0,4.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,295.0,373.2,163.9,666.0,119.5,7.89,0.44,8.33,67.0,6.0,1.5,1149.0,4.0,0.0,20.0,2,Norberto Bercique Gomes Betuncal,Forward,Everton
249,2025/26,95,1898,8,0,7,34,0,0,0,3,0,0,9,295,341.0,207.7,501.0,102.5,8.17,0.44,8.61,,,,,,,,,,,,,,,,,,,,,,48.5,3.5,0.5,870.5,1.5,0.0,18.5,0,Thierno Barry,Forward,Everton
250,2018/19,106,2835,0,0,6,42,0,0,0,0,0,105,5,568,807.2,0.0,0.0,80.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,113.5,0.0,0.0,2880.0,10.5,83.5,34.5,0,Bernd Leno,Goalkeeper,Fulham
250,2019/20,114,2649,0,0,7,39,0,1,0,2,0,113,10,591,843.2,0.0,0.0,84.1,0.0,0.0,0.0,106.0,2835.0,0.0,0.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,105.0,5.0,568.0,807.2,0.0,0.0,80.5,0.0,0.0,0.0,104.0,0.0,0.0,2700.0,8.5,74.5,36.0,1,Bernd Leno,Goalkeeper,Fulham
250,2020/21,131,3131,0,0,11,37,1,1,0,0,1,86,11,625,702.2,0.0,2.0,70.3,0.0,0.0,0.0,114.0,2649.0,0.0,0.0,7.0,39.0,0.0,1.0,0.0,2.0,0.0,113.0,10.0,591.0,843.2,0.0,0.0,84.1,0.0,0.0,0.0,70.5,0.0,0.0,1751.5,4.5,50.5,27.5,2,Bernd Leno,Goalkeeper,Fulham
250,2021/22,10,360,0,0,1,9,0,0,0,0,0,10,0,69,85.0,0.0,0.0,8.5,0.0,0.0,0.0,131.0,3131.0,0.0,0.0,11.0,37.0,1.0,1.0,0.0,0.0,1.0,86.0,11.0,625.0,702.2,0.0,2.0,70.3,0.0,0.0,0.0,92.5,0.0,0.0,2156.5,6.5,74.0,29.5,3,Bernd Leno,Goalkeeper,Fulham
250,2022/23,142,3240,0,0,8,51,0,1,0,3,0,144,17,766,1154.8,10.0,0.0,116.6,0.0,0.0,0.0,10.0,360.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,69.0,85.0,0.0,0.0,8.5,0.0,0.0,0.0,126.0,0.0,0.0,2880.0,10.0,95.0,34.0,4,Bernd Leno,Goalkeeper,Fulham
250,2023/24,133,3420,0,0,10,61,1,0,0,3,0,134,15,782,1069.8,0.1,0.0,106.7,0.0,0.0,0.0,142.0,3240.0,0.0,0.0,8.0,51.0,0.0,1.0,0.0,3.0,0.0,144.0,17.0,766.0,1154.8,10.0,0.0,116.6,0.0,0.0,0.0,18.0,0.0,0.0,540.0,1.0,20.0,9.0,5,Bernd Leno,Goalkeeper,Fulham
250,2024/25,115,3420,0,2,5,54,0,1,0,5,0,110,5,475,967.0,20.0,0.0,98.6,0.0,0.03,0.03,133.0,3420.0,0.0,0.0,10.0,61.0,1.0,0.0,0.0,3.0,0.0,134.0,15.0,782.0,1069.8,0.1,0.0,106.7,0.0,0.0,0.0,18.0,0.0,0.0,540.0,1.0,20.0,9.0,6,Bernd Leno,Goalkeeper,Fulham
250,2025/26,122,3420,0,0,9,51,1,0,0,3,0,98,8,556,816.2,0.0,0.0,81.5,0.0,0.02,0.02,115.0,3420.0,0.0,2.0,5.0,54.0,0.0,1.0,0.0,5.0,0.0,110.0,5.0,475.0,967.0,20.0,0.0,98.6,0.0,0.03,0.03,61.0,0.0,2.0,1510.0,5.0,0.0,23.0,7,Bernd Leno,Goalkeeper,Fulham
251,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,86.5,0.5,2.5,1938.5,7.0,0.0,26.0,0,Benjamin Lecomte,Goalkeeper,Fulham
252,2025/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,126.5,3.0,6.0,2115.0,8.0,0.0,25.5,0,Alfie McNally,Goalkeeper,Fulham
253,2020/21,93,2729,1,1,9,36,0,0,0,6,1,0,7,501,582.8,109.3,151.0,84.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,92.5,3.0,5.5,1552.5,4.5,0.0,19.5,0,Joachim Andersen,Defender,Fulham
253,2021/22,124,2914,0,4,12,37,1,0,0,4,0,0,14,619,630.6,234.0,142.0,100.7,0.0,0.0,0.0,93.0,2729.0,1.0,1.0,9.0,36.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,501.0,582.8,109.3,151.0,84.5,0.0,0.0,0.0,27.5,0.5,2.0,829.0,1.0,0.0,15.0,1,Joachim Andersen,Defender,Fulham
253,2022/23,80,2782,1,0,8,37,2,0,0,8,0,0,1,483,658.8,163.4,273.0,109.8,1.87,1.04,2.91,124.0,2914.0,0.0,4.0,12.0,37.0,1.0,0.0,0.0,4.0,0.0,0.0,14.0,619.0,630.6,234.0,142.0,100.7,0.0,0.0,0.0,32.5,0.5,2.0,736.5,1.5,0.0,13.5,2,Joachim Andersen,Defender,Fulham
253,2023/24,121,3416,2,3,10,58,0,0,0,7,0,0,12,679,873.6,301.1,253.0,143.1,1.75,2.08,3.83,80.0,2782.0,1.0,0.0,8.0,37.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,483.0,658.8,163.4,273.0,109.8,1.87,1.04,2.91,54.0,1.0,2.0,1057.0,3.0,0.0,14.0,3,Joachim Andersen,Defender,Fulham
253,2024/25,51,2673,0,0,4,47,1,0,0,7,1,0,3,306,687.6,99.0,162.0,95.0,1.04,0.57,1.61,121.0,3416.0,2.0,3.0,10.0,58.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,679.0,873.6,301.1,253.0,143.1,1.75,2.08,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Joachim Andersen,Defender,Fulham
253,2025/26,123,2882,0,1,8,45,0,0,0,7,1,0,8,424,790.6,131.0,148.0,107.0,1.43,1.83,3.26,51.0,2673.0,0.0,0.0,4.0,47.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,306.0,687.6,99.0,162.0,95.0,1.04,0.57,1.61,49.5,1.5,0.5,723.5,4.5,0.0,4.5,5,Joachim Andersen,Defender,Fulham
254,2020/21,57,2159,0,0,5,28,0,0,0,4,1,0,1,393,451.4,475.8,178.0,110.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,74.0,1.5,0.5,1524.0,7.0,0.0,16.5,0,Antonee Robinson,Defender,Fulham
254,2022/23,93,3088,0,2,9,44,0,0,0,8,0,0,5,558,573.2,427.4,61.0,106.3,0.07,1.68,1.75,57.0,2159.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,393.0,451.4,475.8,178.0,110.8,0.0,0.0,0.0,44.0,0.5,0.0,1275.0,4.0,0.0,19.0,1,Antonee Robinson,Defender,Fulham
254,2023/24,104,3266,0,6,9,60,2,0,0,6,0,0,8,662,805.8,536.7,241.0,158.6,0.68,3.75,4.43,93.0,3088.0,0.0,2.0,9.0,44.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,558.0,573.2,427.4,61.0,106.3,0.07,1.68,1.75,66.0,2.0,0.5,1459.0,4.5,0.0,19.5,2,Antonee Robinson,Defender,Fulham
254,2024/25,106,3166,0,10,5,49,0,0,0,8,0,0,8,507,922.2,723.4,206.0,185.5,0.7,4.17,4.87,104.0,3266.0,0.0,6.0,9.0,60.0,2.0,0.0,0.0,6.0,0.0,0.0,8.0,662.0,805.8,536.7,241.0,158.6,0.68,3.75,4.43,93.0,3.0,1.0,1969.0,6.0,0.0,25.0,3,Antonee Robinson,Defender,Fulham
254,2025/26,65,1487,1,0,4,19,0,0,0,5,0,0,7,280,375.0,334.6,82.0,79.3,1.07,1.58,2.65,106.0,3166.0,0.0,10.0,5.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,507.0,922.2,723.4,206.0,185.5,0.7,4.17,4.87,74.0,0.0,6.0,1746.0,5.0,0.0,28.0,4,Antonee Robinson,Defender,Fulham
255,2024/25,9,349,0,0,0,8,0,0,0,0,0,0,0,38,81.2,2.3,4.0,8.6,0.02,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,67.0,0.0,3.5,1799.5,4.5,0.0,27.0,0,Jorge Cuenca Barreno,Defender,Fulham
255,2025/26,39,935,0,0,2,11,0,0,0,6,0,0,1,155,249.6,47.2,14.0,31.2,0.05,0.53,0.58,9.0,349.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,81.2,2.3,4.0,8.6,0.02,0.01,0.03,60.0,0.0,1.0,1853.0,4.0,0.0,26.0,1,Jorge Cuenca Barreno,Defender,Fulham
256,2020/21,50,1477,0,1,5,27,0,0,0,3,0,0,3,288,330.8,312.4,98.0,74.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,71.0,0.0,1.0,2260.0,7.0,0.0,30.0,0,Kenny Tete,Defender,Fulham
256,2022/23,90,2569,1,5,7,36,0,0,0,8,0,0,1,484,670.2,391.4,145.0,120.9,0.74,1.9,2.64,50.0,1477.0,0.0,1.0,5.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,288.0,330.8,312.4,98.0,74.2,0.0,0.0,0.0,44.0,0.0,0.5,1445.0,4.0,0.0,18.5,1,Kenny Tete,Defender,Fulham
256,2023/24,27,863,1,0,2,21,0,0,0,2,0,0,0,161,195.2,93.4,67.0,35.6,0.86,0.46,1.32,90.0,2569.0,1.0,5.0,7.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,484.0,670.2,391.4,145.0,120.9,0.74,1.9,2.64,27.0,0.5,0.0,996.0,1.5,0.0,15.5,2,Kenny Tete,Defender,Fulham
256,2024/25,49,1773,0,2,3,26,0,0,0,5,0,0,0,207,381.2,192.2,158.0,73.1,1.37,0.65,2.02,27.0,863.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,161.0,195.2,93.4,67.0,35.6,0.86,0.46,1.32,18.5,0.5,0.0,681.0,1.0,0.0,12.0,3,Kenny Tete,Defender,Fulham
256,2025/26,81,1791,1,0,6,25,0,0,0,2,0,0,5,318,416.0,214.1,108.0,73.9,0.92,1.46,2.38,49.0,1773.0,0.0,2.0,3.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,207.0,381.2,192.2,158.0,73.1,1.37,0.65,2.02,13.0,0.0,0.0,586.0,1.0,0.0,6.5,4,Kenny Tete,Defender,Fulham
257,2023/24,66,2299,1,0,6,42,0,0,0,4,1,0,4,442,462.8,34.8,50.0,55.0,0.37,0.16,0.53,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,0.0,1172.0,2.0,0.0,13.0,0,Calvin Bassey,Defender,Fulham
257,2024/25,75,3074,1,0,5,47,0,0,0,7,0,0,0,390,587.2,96.7,157.0,84.1,1.02,0.42,1.44,66.0,2299.0,1.0,0.0,6.0,42.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,442.0,462.8,34.8,50.0,55.0,0.37,0.16,0.53,40.0,1.0,0.0,904.0,4.0,0.0,9.0,1,Calvin Bassey,Defender,Fulham
257,2025/26,103,2532,1,1,7,40,0,0,0,5,0,0,9,392,574.0,152.2,115.0,84.5,1.71,0.35,2.05,75.0,3074.0,1.0,0.0,5.0,47.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,390.0,587.2,96.7,157.0,84.1,1.02,0.42,1.44,37.5,0.5,0.5,1120.5,3.5,0.0,20.0,2,Calvin Bassey,Defender,Fulham
258,2020/21,94,2345,2,4,6,37,0,0,0,1,0,0,7,479,486.6,350.2,181.0,101.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.5,834.5,1.5,0.0,18.0,0,Timothy Castagne,Defender,Fulham
258,2021/22,75,2124,1,0,6,30,0,0,0,1,0,0,6,365,435.4,241.0,103.0,78.1,0.0,0.0,0.0,94.0,2345.0,2.0,4.0,6.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,479.0,486.6,350.2,181.0,101.7,0.0,0.0,0.0,7.0,0.0,0.0,332.0,0.0,0.0,5.0,1,Timothy Castagne,Defender,Fulham
258,2022/23,114,3255,2,4,8,63,0,0,0,3,0,0,11,615,690.8,380.2,289.0,136.4,2.16,2.13,4.29,75.0,2124.0,1.0,0.0,6.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,365.0,435.4,241.0,103.0,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Timothy Castagne,Defender,Fulham
258,2023/24,105,2630,1,3,9,40,0,0,0,3,0,0,7,510,494.4,295.0,229.0,102.1,1.29,2.06,3.35,114.0,3255.0,2.0,4.0,8.0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,615.0,690.8,380.2,289.0,136.4,2.16,2.13,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Timothy Castagne,Defender,Fulham
258,2024/25,46,1642,0,1,3,28,0,0,0,1,0,0,0,205,360.4,163.6,123.0,64.9,0.38,0.56,0.94,105.0,2630.0,1.0,3.0,9.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,510.0,494.4,295.0,229.0,102.1,1.29,2.06,3.35,50.0,0.0,0.5,1476.5,4.5,0.0,20.5,4,Timothy Castagne,Defender,Fulham
258,2025/26,61,1838,0,2,3,31,0,0,0,4,0,0,3,294,373.0,292.2,195.0,86.2,1.5,1.47,2.97,46.0,1642.0,0.0,1.0,3.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,205.0,360.4,163.6,123.0,64.9,0.38,0.56,0.94,74.5,0.5,0.5,2518.5,6.0,0.0,40.0,5,Timothy Castagne,Defender,Fulham
259,2018/19,87,2970,1,0,7,43,1,0,0,4,0,0,6,561,733.0,52.3,162.0,94.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,57.5,1.5,0.0,1850.0,4.5,0.0,32.0,0,Issa Diop,Defender,Ipswich Town
259,2019/20,76,2765,3,1,4,54,0,0,0,8,0,0,3,424,610.0,64.3,210.0,88.7,0.0,0.0,0.0,87.0,2970.0,1.0,0.0,7.0,43.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,561.0,733.0,52.3,162.0,94.8,0.0,0.0,0.0,68.5,1.5,0.5,1509.5,6.5,0.0,19.5,1,Issa Diop,Defender,Ipswich Town
259,2020/21,42,1379,2,0,2,22,1,0,0,3,0,0,1,234,375.6,17.4,48.0,44.3,0.0,0.0,0.0,76.0,2765.0,3.0,1.0,4.0,54.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,424.0,610.0,64.3,210.0,88.7,0.0,0.0,0.0,71.0,1.0,1.0,1403.0,7.0,0.0,14.0,2,Issa Diop,Defender,Ipswich Town
259,2021/22,30,961,0,1,2,19,0,0,0,0,0,0,2,203,225.6,21.3,44.0,29.1,0.0,0.0,0.0,42.0,1379.0,2.0,0.0,2.0,22.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,234.0,375.6,17.4,48.0,44.3,0.0,0.0,0.0,,,,,,,,3,Issa Diop,Defender,Ipswich Town
259,2022/23,79,2008,1,0,7,26,0,0,0,2,0,0,8,422,462.2,38.8,80.0,58.1,0.29,0.49,0.78,30.0,961.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,203.0,225.6,21.3,44.0,29.1,0.0,0.0,0.0,46.0,0.0,2.0,1218.0,3.0,0.0,21.0,4,Issa Diop,Defender,Ipswich Town
259,2023/24,43,1423,0,0,5,26,0,0,0,2,1,0,3,259,348.8,20.5,37.0,40.8,0.26,0.42,0.68,79.0,2008.0,1.0,0.0,7.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,422.0,462.2,38.8,80.0,58.1,0.29,0.49,0.78,55.5,0.5,1.5,1506.0,4.0,0.0,23.5,5,Issa Diop,Defender,Ipswich Town
259,2024/25,31,1334,0,0,1,19,1,0,0,2,0,0,0,146,257.6,44.7,83.0,38.3,0.51,0.07,0.58,43.0,1423.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,259.0,348.8,20.5,37.0,40.8,0.26,0.42,0.68,87.0,1.5,1.0,2472.0,7.5,0.0,33.5,6,Issa Diop,Defender,Ipswich Town
259,2025/26,31,812,1,0,1,13,0,0,0,2,0,0,3,103,190.8,8.0,31.0,23.0,0.8,0.05,0.85,31.0,1334.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,146.0,257.6,44.7,83.0,38.3,0.51,0.07,0.58,109.0,2.0,1.0,3150.0,10.0,0.0,41.0,7,Issa Diop,Defender,Ipswich Town
260,2016/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,33.0,1.0,0.0,851.0,3.0,0.0,12.0,0,Harry Wilson,Midfielder,Leeds
260,2019/20,91,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Harry Wilson,Midfielder,Leeds
260,2020/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1637.0,7.0,1.0,2.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,295.0,377.4,242.1,667.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Harry Wilson,Midfielder,Leeds
260,2022/23,68,1085,2,5,2,15,0,0,0,1,0,0,2,215,215.2,184.1,178.0,57.7,2.03,1.03,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.5,60.5,0.5,0.0,0.0,3,Harry Wilson,Midfielder,Leeds
260,2023/24,94,1603,4,7,5,30,0,0,0,6,0,0,5,307,375.0,357.3,340.0,107.2,3.45,2.63,6.08,68.0,1085.0,2.0,5.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,215.0,215.2,184.1,178.0,57.7,2.03,1.03,3.06,14.0,0.0,1.0,239.5,1.0,0.0,2.0,4,Harry Wilson,Midfielder,Leeds
260,2024/25,78,1148,6,2,2,21,0,0,0,2,0,0,6,329,334.6,310.2,440.0,107.8,4.19,1.17,5.36,94.0,1603.0,4.0,7.0,5.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,307.0,375.0,357.3,340.0,107.2,3.45,2.63,6.08,131.5,11.0,7.0,1487.5,4.0,0.0,25.0,5,Harry Wilson,Midfielder,Leeds
260,2025/26,168,2674,10,9,9,38,0,0,0,7,0,0,21,637,707.2,661.1,601.0,196.9,5.88,4.77,10.65,78.0,1148.0,6.0,2.0,2.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,329.0,334.6,310.2,440.0,107.8,4.19,1.17,5.36,229.0,18.5,11.5,2905.0,8.5,0.0,43.5,6,Harry Wilson,Midfielder,Leeds
261,2015/16,42,628,2,2,5,6,0,0,0,0,0,0,2,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,214.0,15.0,10.0,3193.0,10.0,0.0,41.0,0,Alex Iwobi,Midfielder,Fulham
261,2016/17,89,1456,3,5,9,20,0,0,0,1,0,0,8,352,326.4,467.8,592.0,138.7,0.0,0.0,0.0,42.0,628.0,2.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,1547.0,3.0,0.0,25.0,1,Alex Iwobi,Midfielder,Fulham
261,2017/18,89,1827,3,5,9,26,0,0,0,1,0,0,2,426,430.0,592.9,635.0,165.6,0.0,0.0,0.0,89.0,1456.0,3.0,5.0,9.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,352.0,326.4,467.8,592.0,138.7,0.0,0.0,0.0,59.5,1.5,2.5,1877.5,4.0,0.0,36.0,2,Alex Iwobi,Midfielder,Fulham
261,2018/19,99,1961,3,8,4,32,0,0,0,0,0,0,3,382,469.0,596.7,646.0,171.1,0.0,0.0,0.0,89.0,1827.0,3.0,5.0,9.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,426.0,430.0,592.9,635.0,165.6,0.0,0.0,0.0,106.0,4.5,5.5,2575.5,7.5,0.0,42.0,3,Alex Iwobi,Midfielder,Fulham
261,2019/20,52,1591,1,0,4,30,0,0,0,0,0,0,2,227,246.4,383.7,329.0,95.9,0.0,0.0,0.0,99.0,1961.0,3.0,8.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,382.0,469.0,596.7,646.0,171.1,0.0,0.0,0.0,135.0,6.0,8.0,2943.0,10.0,0.0,37.0,4,Alex Iwobi,Midfielder,Fulham
261,2020/21,65,1530,1,3,5,21,0,0,0,0,0,0,1,256,262.6,263.1,233.0,76.0,0.0,0.0,0.0,52.0,1591.0,1.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,227.0,246.4,383.7,329.0,95.9,0.0,0.0,0.0,57.0,3.0,3.0,920.0,1.0,0.0,12.0,5,Alex Iwobi,Midfielder,Fulham
261,2021/22,78,2029,2,2,6,38,0,0,0,1,0,0,6,312,370.0,501.4,357.0,122.7,0.0,0.0,0.0,65.0,1530.0,1.0,3.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,256.0,262.6,263.1,233.0,76.0,0.0,0.0,0.0,90.5,4.0,5.5,1734.5,5.0,0.0,25.0,6,Alex Iwobi,Midfielder,Fulham
261,2022/23,126,3379,2,8,9,56,0,0,0,2,0,0,9,563,693.4,946.0,373.0,201.3,2.56,4.31,6.87,78.0,2029.0,2.0,2.0,6.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,312.0,370.0,501.4,357.0,122.7,0.0,0.0,0.0,73.0,3.0,4.5,1504.0,4.5,0.0,26.0,7,Alex Iwobi,Midfielder,Fulham
261,2023/24,102,2331,5,2,7,41,0,0,0,2,0,0,9,425,504.2,718.8,534.0,175.9,5.23,4.2,9.43,126.0,3379.0,2.0,8.0,9.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,563.0,693.4,946.0,373.0,201.3,2.56,4.31,6.87,29.5,0.5,1.5,710.5,2.5,0.0,14.5,8,Alex Iwobi,Midfielder,Fulham
261,2024/25,156,2981,9,6,6,45,0,0,0,1,0,0,16,704,806.8,922.4,699.0,243.0,4.33,6.9,11.23,102.0,2331.0,5.0,2.0,7.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,425.0,504.2,718.8,534.0,175.9,5.23,4.2,9.43,61.5,1.0,6.5,1239.0,4.0,0.0,21.0,9,Alex Iwobi,Midfielder,Fulham
261,2025/26,103,2420,4,3,5,40,0,0,0,3,0,0,13,508,511.2,739.4,343.0,159.4,1.91,4.7,6.61,156.0,2981.0,9.0,6.0,6.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,704.0,806.8,922.4,699.0,243.0,4.33,6.9,11.23,95.0,3.0,8.5,1889.0,5.5,0.0,26.0,10,Alex Iwobi,Midfielder,Fulham
262,2018/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,104.0,4.0,6.0,2262.0,8.0,0.0,25.0,0,Emile Smith Rowe,Midfielder,Fulham
262,2019/20,4,96,0,0,1,0,0,0,0,0,0,0,0,13,9.8,6.3,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,Emile Smith Rowe,Midfielder,Fulham
262,2020/21,74,1438,2,5,9,10,0,0,0,0,0,0,3,308,273.2,385.1,222.0,88.1,0.0,0.0,0.0,4.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.8,6.3,0.0,1.6,0.0,0.0,0.0,,,,,,,,2,Emile Smith Rowe,Midfielder,Fulham
