player_id,name,current_club_name,position,sub_position,market_value_in_eur,highest_market_value_in_eur
3333,James Milner,Brighton & Hove Albion,Midfield,Central Midfield,500000.0,21000000.0
16306,Casemiro,Manchester United,Midfield,Defensive Midfield,6000000.0,80000000.0
29692,Lukasz Fabianski,West Ham United,Goalkeeper,Goalkeeper,150000.0,9000000.0
29712,John Ruddy,Newcastle United,Goalkeeper,Goalkeeper,100000.0,5000000.0
34130,Tom Heaton,Manchester United,Goalkeeper,Goalkeeper,100000.0,6000000.0
51471,Mateo Kovacic,Manchester City,Midfield,Central Midfield,10000000.0,45000000.0
52570,Fraser Forster,AFC Bournemouth,Goalkeeper,Goalkeeper,400000.0,15000000.0
53622,İlkay Gündoğan,Manchester City,Midfield,Central Midfield,2000000.0,50000000.0
61651,Jordan Henderson,Brentford FC,Midfield,Defensive Midfield,1200000.0,35000000.0
61697,Wes Foderingham,West Ham United,Goalkeeper,Goalkeeper,450000.0,900000.0
61841,Adam Smith,AFC Bournemouth,Defender,Right-Back,300000.0,9000000.0
63200,Ashley Barnes,Burnley FC,Attack,Centre-Forward,150000.0,10000000.0
67063,Danny Welbeck,Brighton & Hove Albion,Attack,Centre-Forward,3000000.0,18000000.0
68390,Séamus Coleman,Everton FC,Defender,Right-Back,200000.0,19000000.0
72476,Bernd Leno,Fulham FC,Goalkeeper,Goalkeeper,6000000.0,35000000.0
73564,Jason Steele,Brighton & Hove Albion,Goalkeeper,Goalkeeper,500000.0,4000000.0
74960,Martin Dúbravka,Burnley FC,Goalkeeper,Goalkeeper,500000.0,7500000.0
75489,Niclas Füllkrug,West Ham United,Attack,Centre-Forward,3500000.0,15000000.0
85177,Nathaniel Clyne,Crystal Palace,Defender,Right-Back,300000.0,21000000.0
85941,Stefan Ortega,Manchester City,Goalkeeper,Goalkeeper,4000000.0,9000000.0
95424,Kyle Walker,Burnley FC,Defender,Right-Back,1500000.0,50000000.0
95795,Václav Hladký,Burnley FC,Goalkeeper,Goalkeeper,150000.0,500000.0
95810,Kieran Trippier,Newcastle United,Defender,Right-Back,1500000.0,35000000.0
99331,Jannik Vestergaard,Leicester City,Defender,Centre-Back,1000000.0,20000000.0
99397,Karl Darlow,Leeds United,Goalkeeper,Goalkeeper,200000.0,4500000.0
105470,Alisson,Liverpool FC,Goalkeeper,Goalkeeper,15000000.0,90000000.0
108354,Jordan Ayew,Leicester City,Attack,Centre-Forward,1800000.0,10000000.0
108725,Chris Wood,Nottingham Forest,Attack,Centre-Forward,5000000.0,18000000.0
110864,Sam Johnstone,Wolverhampton Wanderers,Goalkeeper,Goalkeeper,2000000.0,12000000.0
111051,Nampalys Mendy,Watford FC,Midfield,Defensive Midfield,700000.0,12000000.0
111195,Joël Veltman,Brighton & Hove Albion,Defender,Right-Back,1500000.0,10000000.0
111455,Granit Xhaka,Sunderland AFC,Midfield,Defensive Midfield,8000000.0,50000000.0
111873,Emiliano Martínez,Aston Villa,Goalkeeper,Goalkeeper,12000000.0,35000000.0
116648,Marcus Bettinelli,Manchester City,Goalkeeper,Goalkeeper,300000.0,4000000.0
118534,Michael Keane,Everton FC,Defender,Centre-Back,3000000.0,30000000.0
120629,Alphonse Areola,West Ham United,Goalkeeper,Goalkeeper,4000000.0,17500000.0
121254,Adam Davies,Sheffield United,Goalkeeper,Goalkeeper,200000.0,750000.0
121324,John Egan,Hull City,Defender,Centre-Back,1000000.0,13000000.0
123275,Tom Cairney,Fulham FC,Midfield,Central Midfield,500000.0,18000000.0
123536,Simon Moore,Sunderland AFC,Goalkeeper,Goalkeeper,75000.0,500000.0
123682,Callum Wilson,West Ham United,Attack,Centre-Forward,4000000.0,30000000.0
124884,Marco Bizot,Aston Villa,Goalkeeper,Goalkeeper,1500000.0,7000000.0
126600,Kenny McLean,Norwich City,Midfield,Central Midfield,400000.0,4500000.0
126664,Lucas Digne,Aston Villa,Defender,Left-Back,6000000.0,35000000.0
126665,Idrissa Gueye,Everton FC,Midfield,Defensive Midfield,500000.0,30000000.0
127181,Benjamin Lecomte,Fulham FC,Goalkeeper,Goalkeeper,800000.0,17000000.0
127202,Matz Sels,Nottingham Forest,Goalkeeper,Goalkeeper,3500000.0,8000000.0
130164,Jordan Pickford,Everton FC,Goalkeeper,Goalkeeper,13000000.0,40000000.0
131978,Ross Barkley,Aston Villa,Midfield,Central Midfield,4000000.0,30000000.0
131996,Bertrand Traoré,Sunderland AFC,Attack,Right Winger,4000000.0,20000000.0
134270,Dan Burn,Newcastle United,Defender,Centre-Back,4000000.0,12000000.0
135343,Fabian Schär,Newcastle United,Defender,Centre-Back,4000000.0,16000000.0
136401,Daniel Bentley,Wolverhampton Wanderers,Goalkeeper,Goalkeeper,800000.0,4000000.0
139208,Virgil van Dijk,Liverpool FC,Defender,Centre-Back,15000000.0,100000000.0
141573,George Saville,Luton Town,Midfield,Central Midfield,700000.0,7000000.0
142310,Willy Boly,Nottingham Forest,Defender,Centre-Back,300000.0,18000000.0
142389,Mark Gillespie,Newcastle United,Goalkeeper,Goalkeeper,100000.0,500000.0
144028,Leandro Trossard,Arsenal FC,Attack,Left Winger,18000000.0,38000000.0
146310,Wataru Endo,Liverpool FC,Midfield,Defensive Midfield,4000000.0,13000000.0
148153,Lewis Dunk,Brighton & Hove Albion,Defender,Centre-Back,3500000.0,27000000.0
148367,Christian Nørgaard,Arsenal FC,Midfield,Defensive Midfield,5000000.0,20000000.0
148455,Mohamed Salah,Liverpool FC,Attack,Right Winger,22000000.0,150000000.0
167268,Paddy McNair,Hull City,Defender,Centre-Back,1500000.0,6000000.0
171679,Matt Doherty,Wolverhampton Wanderers,Defender,Right-Back,1000000.0,20000000.0
173504,James Tarkowski,Everton FC,Defender,Centre-Back,5000000.0,28000000.0
177476,Nathan Aké,Manchester City,Defender,Centre-Back,12000000.0,42000000.0
177907,Harry Maguire,Manchester United,Defender,Centre-Back,8000000.0,70000000.0
181380,Arthur Masuaku,Sunderland AFC,Defender,Left-Back,2000000.0,10000000.0
181579,James Ward-Prowse,West Ham United,Midfield,Central Midfield,5000000.0,38000000.0
183288,Luke Shaw,Manchester United,Defender,Left-Back,8000000.0,42000000.0
183318,Jamaal Lascelles,Newcastle United,Defender,Centre-Back,2000000.0,18000000.0
184528,Emil Krafth,Newcastle United,Defender,Right-Back,750000.0,5000000.0
184573,Victor Lindelöf,Aston Villa,Defender,Centre-Back,5000000.0,35000000.0
186186,Bobby De Cordova-Reid,Leicester City,Midfield,Attacking Midfield,700000.0,10000000.0
186590,John Stones,Manchester City,Defender,Centre-Back,12000000.0,60000000.0
188077,Ryan Christie,AFC Bournemouth,Midfield,Central Midfield,8000000.0,12000000.0
192080,Nick Pope,Newcastle United,Goalkeeper,Goalkeeper,5000000.0,20000000.0
192279,Kepa Arrizabalaga,Arsenal FC,Goalkeeper,Goalkeeper,5000000.0,60000000.0
192765,Ben Davies,Tottenham Hotspur,Defender,Centre-Back,3000000.0,25000000.0
193116,John McGinn,Aston Villa,Midfield,Central Midfield,13000000.0,32000000.0
194386,Alex Cairns,Leeds United,Goalkeeper,Goalkeeper,50000.0,250000.0
196722,Remi Matthews,Crystal Palace,Goalkeeper,Goalkeeper,200000.0,500000.0
199527,Jacob Murphy,Newcastle United,Attack,Right Winger,12000000.0,16000000.0
201574,Angus Gunn,Nottingham Forest,Goalkeeper,Goalkeeper,1000000.0,10000000.0
203460,Jack Grealish,Everton FC,Attack,Left Winger,20000000.0,100000000.0
204103,Adama Traoré,West Ham United,Attack,Right Winger,6000000.0,40000000.0
206040,Raúl Jiménez,Fulham FC,Attack,Centre-Forward,3000000.0,50000000.0
206225,Isaac Hayden,Queens Park Rangers,Midfield,Defensive Midfield,400000.0,10000000.0
206746,Kenny Tete,Fulham FC,Defender,Right-Back,8000000.0,15000000.0
207014,Will Hughes,Crystal Palace,Midfield,Central Midfield,5000000.0,18000000.0
209212,Solly March,Brighton & Hove Albion,Attack,Right Winger,1000000.0,22000000.0
212847,Adam Webster,Brighton & Hove Albion,Defender,Centre-Back,3000000.0,25000000.0
214666,Connor Roberts,Burnley FC,Defender,Right-Back,1500000.0,8000000.0
215810,Tom King,Everton FC,Goalkeeper,Goalkeeper,100000.0,200000.0
225452,Patrick Roberts,Sunderland AFC,Attack,Right Winger,3200000.0,7500000.0
226049,Freddie Woodman,Liverpool FC,Goalkeeper,Goalkeeper,3000000.0,10000000.0
226973,Harrison Reed,Fulham FC,Midfield,Central Midfield,2000000.0,18000000.0
234803,Andrew Robertson,Liverpool FC,Defender,Left-Back,7000000.0,80000000.0
236490,Ola Aina,Nottingham Forest,Defender,Right-Back,18000000.0,22000000.0
236953,Sam Byram,Leeds United,Defender,Left-Back,400000.0,4500000.0
238223,Ederson,Manchester City,Goalkeeper,Goalkeeper,10000000.0,70000000.0
240306,Bruno Fernandes,Manchester United,Midfield,Attacking Midfield,35000000.0,90000000.0
240692,Reinildo Mandava,Sunderland AFC,Defender,Left-Back,4000000.0,25000000.0
241641,Bernardo Silva,Manchester City,Midfield,Attacking Midfield,22000000.0,100000000.0
242606,Josh Cullen,Burnley FC,Midfield,Central Midfield,4000000.0,13000000.0
242631,Alex Iwobi,Fulham FC,Attack,Left Winger,20000000.0,32000000.0
243591,Lawrence Vigouroux,Swansea City,Goalkeeper,Goalkeeper,450000.0,500000.0
245056,Saša Lukić,Fulham FC,Midfield,Central Midfield,10000000.0,15000000.0
247666,Ricardo Santos,Swansea City,Defender,Centre-Back,,
249089,Lewis Cook,AFC Bournemouth,Midfield,Central Midfield,11000000.0,20000000.0
249565,Youri Tielemans,Aston Villa,Midfield,Central Midfield,30000000.0,55000000.0
249994,José Sá,Wolverhampton Wanderers,Goalkeeper,Goalkeeper,3500000.0,18000000.0
250426,Adam Armstrong,Wolverhampton Wanderers,Attack,Centre-Forward,6000000.0,18000000.0
250478,Matt Targett,Newcastle United,Defender,Left-Back,3000000.0,17000000.0
251106,Enes Ünal,AFC Bournemouth,Attack,Centre-Forward,7000000.0,25000000.0
251912,Semi Ajayi,Hull City,Defender,Centre-Back,700000.0,6000000.0
253677,Tyrone Mings,Aston Villa,Defender,Centre-Back,3000000.0,32000000.0
255788,Cameron Burgess,Swansea City,Defender,Centre-Back,1500000.0,2500000.0
256178,Joe Gomez,Liverpool FC,Defender,Centre-Back,13000000.0,42000000.0
257455,João Palhinha,Tottenham Hotspur,Midfield,Defensive Midfield,15000000.0,60000000.0
258004,Rúben Dias,Manchester City,Defender,Centre-Back,55000000.0,80000000.0
258216,Kasey Palmer,Luton Town,Midfield,Attacking Midfield,900000.0,3000000.0
258878,Tosin Adarabioyo,Chelsea FC,Defender,Centre-Back,16000000.0,20000000.0
258889,Dominic Solanke,Tottenham Hotspur,Attack,Centre-Forward,28000000.0,45000000.0
258919,Dean Henderson,Crystal Palace,Goalkeeper,Goalkeeper,28000000.0,28000000.0
260827,Joachim Andersen,Fulham FC,Defender,Centre-Back,20000000.0,35000000.0
262226,Timothy Castagne,Fulham FC,Defender,Right-Back,8000000.0,28000000.0
262300,Ryan Manning,Southampton FC,Defender,Left-Back,2800000.0,3500000.0
262749,David Raya,Arsenal FC,Goalkeeper,Goalkeeper,30000000.0,40000000.0
262980,Jefferson Lerma,Crystal Palace,Midfield,Defensive Midfield,6000000.0,25000000.0
263236,Kevin Danso,Tottenham Hotspur,Defender,Centre-Back,20000000.0,25000000.0
270171,Vitaly Janelt,Brentford FC,Midfield,Defensive Midfield,16000000.0,22000000.0
272622,Issa Diop,Fulham FC,Defender,Centre-Back,8000000.0,35000000.0
273742,Viktor Johansson,Stoke City,Goalkeeper,Goalkeeper,12000000.0,12000000.0
277033,David Brooks,AFC Bournemouth,Attack,Right Winger,12000000.0,30000000.0
279455,Harry Wilson,Fulham FC,Attack,Right Winger,25000000.0,25000000.0
282939,Luke O'Nien,Sunderland AFC,Defender,Centre-Back,700000.0,1800000.0
283628,Tomáš Souček,West Ham United,Midfield,Defensive Midfield,10000000.0,45000000.0
284320,Dion Charles,Huddersfield Town,Attack,Centre-Forward,500000.0,850000.0
284730,Manuel Akanji,Manchester City,Defender,Centre-Back,17000000.0,45000000.0
284857,Marc Cucurella,Chelsea FC,Defender,Left-Back,50000000.0,55000000.0
286047,Guglielmo Vicario,Tottenham Hotspur,Goalkeeper,Goalkeeper,18000000.0,35000000.0
292246,Hee-chan Hwang,Wolverhampton Wanderers,Attack,Centre-Forward,6000000.0,25000000.0
293194,Borna Sosa,Crystal Palace,Defender,Left-Back,3000000.0,23000000.0
293281,Jacob Bruun Larsen,Burnley FC,Attack,Left Winger,4000000.0,20000000.0
294057,James Maddison,Tottenham Hotspur,Midfield,Attacking Midfield,20000000.0,70000000.0
295313,Taiwo Awoniyi,Nottingham Forest,Attack,Centre-Forward,8000000.0,30000000.0
296582,Max O'Leary,West Bromwich Albion,Goalkeeper,Goalkeeper,2000000.0,2800000.0
296802,Walter Benítez,Crystal Palace,Goalkeeper,Goalkeeper,4000000.0,14000000.0
296978,Liam Cullen,Swansea City,Midfield,Attacking Midfield,3200000.0,3200000.0
297212,Joe Rodon,Leeds United,Defender,Centre-Back,18000000.0,18000000.0
297257,Mikey Johnston,West Bromwich Albion,Attack,Left Winger,4000000.0,4000000.0
306024,Dominic Calvert-Lewin,Leeds United,Attack,Centre-Forward,22000000.0,45000000.0
309400,Kai Havertz,Arsenal FC,Attack,Centre-Forward,55000000.0,90000000.0
314241,Josh Laurent,Burnley FC,Midfield,Central Midfield,1500000.0,2200000.0
314288,Lukas Nmecha,Leeds United,Attack,Centre-Forward,10000000.0,18000000.0
314367,Marcus Edwards,Burnley FC,Attack,Right Winger,6000000.0,30000000.0
314875,Jarrod Bowen,West Ham United,Attack,Right Winger,30000000.0,50000000.0
315858,Gianluigi Donnarumma,Manchester City,Goalkeeper,Goalkeeper,45000000.0,65000000.0
316264,Martin Ødegaard,Arsenal FC,Midfield,Attacking Midfield,65000000.0,110000000.0
318508,Olivier Boscagli,Brighton & Hove Albion,Defender,Centre-Back,15000000.0,27000000.0
319301,Daniel James,Leeds United,Attack,Right Winger,10000000.0,28000000.0
319859,Mathias Jensen,Brentford FC,Midfield,Central Midfield,10000000.0,30000000.0
320411,Philip Billing,AFC Bournemouth,Midfield,Central Midfield,6000000.0,22000000.0
321247,Emiliano Buendía,Aston Villa,Attack,Left Winger,16000000.0,35000000.0
324358,Ollie Watkins,Aston Villa,Attack,Centre-Forward,25000000.0,65000000.0
325443,Viktor Gyökeres,Arsenal FC,Attack,Centre-Forward,65000000.0,75000000.0
326031,Matthijs de Ligt,Manchester United,Defender,Centre-Back,30000000.0,75000000.0
328658,Kristoffer Ajer,Brentford FC,Defender,Centre-Back,18000000.0,18000000.0
330659,Justin Kluivert,AFC Bournemouth,Midfield,Attacking Midfield,25000000.0,35000000.0
332705,Tyler Adams,AFC Bournemouth,Midfield,Defensive Midfield,25000000.0,25000000.0
333014,Sander Berge,Fulham FC,Midfield,Defensive Midfield,25000000.0,25000000.0
333241,Joelinton,Newcastle United,Midfield,Central Midfield,25000000.0,42000000.0
335721,Ben White,Arsenal FC,Defender,Right-Back,30000000.0,55000000.0
336077,Altay Bayındır,Manchester United,Goalkeeper,Goalkeeper,5000000.0,16000000.0
338424,Mikel Merino,Arsenal FC,Midfield,Central Midfield,25000000.0,50000000.0
338629,Sebastiaan Bornauw,Leeds United,Defender,Centre-Back,8000000.0,14000000.0
339340,Tyrell Malacia,Manchester United,Defender,Left-Back,4000000.0,22000000.0
339556,Rico Henry,Brentford FC,Defender,Left-Back,13000000.0,28000000.0
340321,Josh Dasilva,Brentford FC,Midfield,Central Midfield,1500000.0,16000000.0
340324,Eddie Nketiah,Crystal Palace,Attack,Centre-Forward,10000000.0,35000000.0
340325,Reiss Nelson,Brentford FC,Attack,Left Winger,8000000.0,18000000.0
340329,Joe Willock,Newcastle United,Midfield,Central Midfield,14000000.0,38000000.0
340456,Noussair Mazraoui,Manchester United,Defender,Right-Back,18000000.0,32000000.0
340918,Caoimhín Kelleher,Brentford FC,Goalkeeper,Goalkeeper,28000000.0,28000000.0
340990,Alfie Jones,Middlesbrough FC,Defender,Centre-Back,6000000.0,6000000.0
341051,Kyle Walker-Peters,West Ham United,Defender,Right-Back,12000000.0,25000000.0
341092,Federico Chiesa,Liverpool FC,Attack,Right Winger,13000000.0,70000000.0
341501,Hamza Choudhury,Leicester City,Midfield,Defensive Midfield,4000000.0,10000000.0
342046,Axel Tuanzebe,Burnley FC,Defender,Centre-Back,5000000.0,10000000.0
342385,Guido Rodríguez,West Ham United,Midfield,Defensive Midfield,4000000.0,28000000.0
344069,Anton Stach,Leeds United,Midfield,Defensive Midfield,28000000.0,28000000.0
344830,Tahith Chong,Sheffield United,Midfield,Attacking Midfield,6000000.0,7000000.0
346314,Trevoh Chalobah,Chelsea FC,Defender,Centre-Back,40000000.0,40000000.0
346483,Mason Mount,Manchester United,Midfield,Attacking Midfield,25000000.0,75000000.0
346707,Sean Longstaff,Leeds United,Midfield,Central Midfield,15000000.0,25000000.0
346890,Noah Okafor,Leeds United,Attack,Left Winger,25000000.0,25000000.0
348026,Nordi Mukiele,Sunderland AFC,Defender,Right-Back,16000000.0,25000000.0
349066,Alexander Isak,Liverpool FC,Attack,Centre-Forward,85000000.0,140000000.0
349701,Antonee Robinson,Fulham FC,Defender,Left-Back,22000000.0,35000000.0
351749,Kalvin Phillips,Manchester City,Midfield,Defensive Midfield,2500000.0,50000000.0
352041,Lucas Perri,Leeds United,Goalkeeper,Goalkeeper,10000000.0,16000000.0
353032,Omar Alderete,Sunderland AFC,Defender,Centre-Back,13000000.0,15000000.0
354362,Rodrigo Bentancur,Tottenham Hotspur,Midfield,Defensive Midfield,20000000.0,50000000.0
355915,Cristian Romero,Tottenham Hotspur,Defender,Centre-Back,45000000.0,65000000.0
356141,Daichi Kamada,Crystal Palace,Midfield,Attacking Midfield,10000000.0,30000000.0
357119,Ibrahima Konaté,Liverpool FC,Defender,Centre-Back,45000000.0,60000000.0
357147,Diogo Dalot,Manchester United,Defender,Right-Back,30000000.0,40000000.0
357162,Florentino,Burnley FC,Midfield,Defensive Midfield,16000000.0,22000000.0
357565,Rodri,Manchester City,Midfield,Defensive Midfield,50000000.0,130000000.0
